id,region,event,author,dynasty,keyword,poemtype,poemid,authorid,province,city,county
7304,四川,初月,李白,盛唐,,律诗,25718,15188,四川,绵阳市,江油市
4472,陕西,郊庙歌辞 晋朝飨乐章 初举酒文同乐,不详,唐,,四言诗,5769,,陕西,汉中市,城固县
4473,陕西,答王筠早朝守建阳门开诗,江总,陈朝,,古风,3303,10455,陕西,汉中市,城固县
4474,陕西,水调歌头 旅思,刘光祖,南宋,,词,85483,25170,陕西,汉中市,城固县
4475,陕西,与瀼溪邻里,元结,唐,,古风,6062,12931,陕西,汉中市,城固县
4476,陕西,金桥童谣,不详,唐,,句,5935,,陕西,汉中市,城固县
4477,陕西,幽栖,元稹,中唐,,律诗,6555,14615,陕西,汉中市,城固县
4478,陕西,谢孙郎中寄示,齐己,唐末至五代,,律诗,21276,21698,陕西,汉中市,城固县
4479,陕西,永泰公主挽歌二首,吴兢,唐,,律诗,21764,13723,陕西,汉中市,城固县
4480,陕西,松江晚泊,吴融,唐末,,律诗,21920,13770,陕西,汉中市,城固县
4481,陕西,和刘与权韵三首,吴芾,宋,,绝句,101060,25062,陕西,汉中市,城固县
4482,陕西,寄贺郑常侍,李洞,唐末,,律诗,27616,16828,陕西,汉中市,城固县
4483,陕西,送常侍舒公归觐,苏颋,唐,,律诗,33813,19372,陕西,汉中市,城固县
4484,陕西,大酺,杜审言,初唐,,律诗,31861,17226,陕西,汉中市,城固县
4471,陕西,再还宜丰寺,灵一,唐,,律诗,3829,18099,陕西,汉中市,南郑区
4487,陕西,咏怀,骆宾王,初唐,,排律,42142,21620,陕西,汉中市,城固县
4488,陕西,留坝,张问陶,清,,律诗,464092,62548,陕西,汉中市,留坝县
4489,陕西,留坝,吴振棫,清,,律诗,315670,60189,陕西,汉中市,留坝县
4490,陕西,留坝道中见稻,罗绕典,清,,古风,316881,68819,陕西,汉中市,留坝县
4491,陕西,留坝道中见桑,罗绕典,清,,古风,316882,68819,陕西,汉中市,留坝县
4492,陕西,留坝,缪荃孙,清末民国初,,律诗,689844,74420,陕西,汉中市,留坝县
4493,陕西,惜日,王安石,北宋,,古风,70704,29874,陕西,汉中市,留坝县
4494,陕西,武关驿,张问陶,清,,律诗,464093,62548,陕西,汉中市,留坝县
4495,陕西,即事,喻凫,唐,,律诗,47826,14036,陕西,汉中市,留坝县
4496,陕西,宿青桥驿听江声,薛瑄,明,,绝句,731256,50190,陕西,汉中市,留坝县
4497,陕西,青桥驿,杨慎,明,,律诗,441481,50851,陕西,汉中市,留坝县
4498,陕西,青桥驿早发,杨慎,明,,绝句,286345,50851,陕西,汉中市,留坝县
4499,陕西,马道至青桥驿,常纪,清,,律诗,577894,61682,陕西,汉中市,留坝县
6723,四川,三研铭,洪咨夔,南宋,,文,1296482,29170,四川,绵阳市,梓潼县
6724,四川,赠梓潼袁君西归,真德秀,南宋,,古风,199233,30569,四川,绵阳市,梓潼县
6725,四川,赐宝谟阁直学士中大夫新知漳州府刘光祖乞提举宫观一次不允诏,真德秀,南宋,,文,1298411,30569,四川,绵阳市,梓潼县
6726,四川,申尚书省乞免降度牒状,真德秀,南宋,,文,1298654,30569,四川,绵阳市,梓潼县
7018,四川,四川总督孙士毅奏报夏收分数诗以志慰即书赐之,弘历,清,,律诗,1011899,60041,四川,绵阳市,游仙区
7019,四川,四川总督鄂辉奏报通省收成九分诗以志慰,弘历,清,,律诗,1012608,60041,四川,绵阳市,游仙区
4501,陕西,自齐献书燕王,苏代,战国东周,,文,1337687,1725,陕西,汉中市,南郑区
4502,陕西,遗楚王书,齐湣王,战国齐国,,文,1337675,2279,陕西,汉中市,南郑区
4503,陕西,上书说秦惠王,苏秦,战国东周,,文,1337682,1728,陕西,汉中市,南郑区
4504,陕西,上书秦始皇,李斯,秦,,文,1336681,2355,陕西,汉中市,南郑区
4505,陕西,发使遗诸侯王书,吴王濞,西汉,,文,1338694,2925,陕西,汉中市,南郑区
4506,陕西,过秦论,贾谊,西汉,,文,1336769,5160,陕西,汉中市,南郑区
6727,四川,四川文昌醮疏文,魏了翁,南宋,,文,1298272,35522,四川,绵阳市,梓潼县
7305,四川,雨后望月,李白,盛唐,,律诗,25737,15188,四川,绵阳市,江油市
4508,陕西,高祖泗水亭碑铭,班固,东汉,,四言诗,1340960,5194,陕西,汉中市,南郑区
4510,陕西,上书自讼,孔僖,东汉,,文,1341160,3405,陕西,汉中市,南郑区
4511,陕西,封马贤孙诏,汉顺帝,东汉,,文,1340333,5236,陕西,汉中市,南郑区
4512,陕西,征讨板盾蛮方略对,程苞,东汉,,文,1343177,85456,陕西,汉中市,南郑区
4513,陕西,神女赋,陈琳,东汉末,,辞赋,1343488,6033,陕西,汉中市,南郑区
4514,陕西,答步骘、朱然等疏请备蜀,孙权,孙吴,,文,1345859,5326,陕西,汉中市,南郑区
4515,陕西,傅子补遗下,傅玄,西晋,,文,1348579,6463,陕西,汉中市,南郑区
4517,陕西,赐饯东堂诏令赋诗,李密,晋初,,四言诗,488218,7595,陕西,汉中市,南郑区
4518,陕西,褒封郭淮诏,曹芳,曹魏,,文,1344376,7551,陕西,汉中市,南郑区
4519,陕西,谏汉中称尊号疏,费诗,蜀汉,,文,1345748,5608,陕西,汉中市,南郑区
4520,陕西,夏侯称、夏侯荣叙,夏侯湛,西晋,,文,1349229,6764,陕西,汉中市,南郑区
4534,陕西,解厨纂门不仁之极三,释玄光,北魏,,文,1354196,10542,陕西,汉中市,南郑区
4516,四川,请伐吴疏,羊祜,曹魏末晋初,,文,1348196,5370,四川,广元市,剑阁县
4521,陕西,禅代合符谶表,李伏,曹魏,,文,1345173,99544,陕西,汉中市,南郑区
4522,陕西,安石榴赋,潘尼,西晋,,辞赋,1349856,7968,陕西,汉中市,南郑区
4523,陕西,雁门太守牵招碑,孙楚,西晋,,文,1348947,7020,陕西,汉中市,南郑区
4524,陕西,玄居释,束皙,西晋,,文,1349712,7734,陕西,汉中市,南郑区
6728,四川,庙山新开三伯佛记,杜仲午,南宋,,文,1302604,90224,四川,绵阳市,梓潼县
4526,陕西,徙戎论,江统,西晋,,文,1350125,7910,陕西,汉中市,南郑区
4527,陕西,上李寿封事,龚壮,成汉,,文,1351831,9052,陕西,汉中市,南郑区
4528,陕西,辞参朝政疏,桓温,东晋,,文,1350569,7813,陕西,汉中市,南郑区
6729,四川,径山佛鉴禅师塔铭,刘克庄,南宋,,文,1307811,25254,四川,绵阳市,梓潼县
4531,陕西,为宋公檄蜀文,袁豹,东晋,,文,1348807,8473,陕西,汉中市,南郑区
4533,陕西,请用杨头为西秦州假节表,王玄谟,南朝宋,,文,1352913,10598,陕西,汉中市,南郑区
4532,四川,难郭冲条诸葛亮五事,裴松之,南朝宋,,文,1353473,10978,四川,广元市,剑阁县
7020,四川,四川总督惠龄奏报麦八分有馀诗以志慰,弘历,清,,律诗,1013611,60041,四川,绵阳市,游仙区
4529,四川,巴蜀为谯登文石张罗语,无名氏,魏晋,,古风,488793,,四川,绵阳市,涪城区
7069,四川,别匡山,李白,盛唐,,律诗,25720,15188,四川,绵阳市,江油市
4536,陕西,檄江神责周穆王璧,吴均,南梁,,文,1355825,9443,陕西,汉中市,南郑区
4537,陕西,赐夏侯道迁玺书,元恪,北魏,,文,1357057,37976,陕西,汉中市,南郑区
4538,陕西,石门铭,阙名,南北朝,,文,1357832,,陕西,汉中市,南郑区
4539,陕西,潼关进止议,封子绘,北齐,,文,1358067,9949,陕西,汉中市,南郑区
4540,陕西,新林,庾肩吾,南梁,,古风,491596,10040,陕西,汉中市,南郑区
4541,陕西,笑道论,甄鸾,北周,,文,1358499,11950,陕西,汉中市,南郑区
4542,陕西,别宋常侍诗,尹式,隋,,古风,3221,11741,陕西,汉中市,南郑区
4543,陕西,老君十六变词,无名氏,隋,,古风,492423,,陕西,汉中市,南郑区
4544,陕西,太子少师中书令开府仪同三司并州都督上柱国固安昭公崔敦礼碑,于志宁,隋末唐初,,文,1363509,12420,陕西,汉中市,南郑区
4545,陕西,过严君平古井,郑世翼,唐,,排律,39046,20482,陕西,汉中市,南郑区
4546,陕西,册曹王明梁州都督文,高宗皇帝,初唐,,文,1359871,13962,陕西,汉中市,南郑区
4547,陕西,册曹王明豫州刺史文,高宗皇帝,初唐,,文,1359881,13962,陕西,汉中市,南郑区
4548,陕西,请罢百姓西戍疏勒等四镇疏,狄仁杰,初唐,,文,1363905,18149,陕西,汉中市,南郑区
4549,陕西,酬张少府柬之,卢照邻,初唐,,排律,11570,13478,陕西,汉中市,南郑区
4550,陕西,和李侍郎古意,乔知之,初唐,,古风,15785,12602,陕西,汉中市,南郑区
4551,陕西,青苔赋,杨炯,初唐,,辞赋,1364189,17397,陕西,汉中市,南郑区
4552,陕西,奉和幸韦嗣立山庄侍宴应制,崔湜,初唐,,排律,46220,13984,陕西,汉中市,南郑区
4553,陕西,纪信碑,卢藏用,初唐,,文,1364910,13504,陕西,汉中市,南郑区
4554,陕西,奉和圣制途经华山,张九龄,唐,,排律,22832,15164,陕西,汉中市,南郑区
4555,陕西,陪王司马登薛公逍遥台,张九龄,唐,,排律,22853,15164,陕西,汉中市,南郑区
4556,陕西,人日登南阳驿门亭子怀汉川诸友,孟浩然,盛唐,,律诗,36340,13993,陕西,汉中市,南郑区
3445,陕西,送王大校书,孟浩然,盛唐,,律诗,36407,13993,陕西,汉中市,南郑区
4557,陕西,行出东山望汉川,孟浩然,盛唐,,排律,36480,13993,陕西,汉中市,南郑区
4558,陕西,初春汉中漾舟,孟浩然,盛唐,,古风,36533,13993,陕西,汉中市,南郑区
4559,陕西,乐城岁日赠孟浩然,张子容,唐,,律诗,22966,15417,陕西,汉中市,南郑区
4560,陕西,送友人尉蜀中,徐晶,唐,,律诗,43013,15822,陕西,汉中市,南郑区
4561,陕西,赠汉阳辅录事二首,李白,盛唐,,律诗,25810,15188,陕西,汉中市,南郑区
4562,陕西,忆旧游寄谯郡元参军,李白,盛唐,,古风,25904,15188,陕西,汉中市,南郑区
4563,陕西,让副元帅及山南节度使表,李抱玉,唐,,文,1367477,15192,陕西,汉中市,南郑区
4639,陕西,送李才元学士知广安军,梅尧臣,北宋,,律诗,208455,28460,陕西,汉中市,南郑区
4564,陕西,宁国公主下降制,肃宗皇帝,盛唐,,文,1360986,13997,陕西,汉中市,南郑区
4565,陕西,赠李八秘书别三十韵,杜甫,唐,,排律,31393,17270,陕西,汉中市,南郑区
4566,陕西,送樊二十三侍御赴汉中判官,杜甫,唐,,古风,31700,17270,陕西,汉中市,南郑区
4567,陕西,八哀诗,杜甫,唐,,古风,31409,17270,陕西,汉中市,南郑区
4568,陕西,汉川山行呈成少尹,岑参,唐,,律诗,22361,14000,陕西,汉中市,南郑区
4569,陕西,送李司谏归京,岑参,唐,,律诗,22443,14000,陕西,汉中市,南郑区
4348,陕西,过梁州奉赠张尚书大夫公,岑参,唐,,古风,22601,14000,陕西,汉中市,南郑区
4570,陕西,送崔校书赴梓幕,司空曙,唐,,律诗,12247,13632,陕西,汉中市,南郑区
4571,陕西,奉送袁高使君诏徵赴行在效曹刘体,皎然,唐,,古风,4436,18851,陕西,汉中市,南郑区
4572,陕西,古函谷关铭,独孤及,唐,,四言诗,1367748,18488,陕西,汉中市,南郑区
2784,陕西,唐故朝议大夫申王府司马上柱国赠太常卿韦公神道碑铭,独孤及,唐,,四言诗,1367758,18488,陕西,汉中市,南郑区
4573,陕西,太尉晋国公韩滉谥议,顾况,唐,,文,1370136,21659,陕西,汉中市,南郑区
4574,陕西,答张献诚让官手诏,代宗皇帝,唐,,文,1361148,13905,陕西,汉中市,南郑区
4575,陕西,允李抱玉让官优诏,代宗皇帝,唐,,文,1361159,13905,陕西,汉中市,南郑区
4576,陕西,为河南魏尹谢官陈情表,常衮,唐,,文,1368449,15235,陕西,汉中市,南郑区
4577,陕西,宴吴王宅,韩翃,唐,,律诗,48918,21491,陕西,汉中市,南郑区
4578,陕西,檄江神责周穆王璧,吴筠,中唐,,文,1378059,13766,陕西,汉中市,南郑区
4579,陕西,左仆射贾耽神道碑,郑馀庆,中唐,,文,1369360,20895,陕西,汉中市,南郑区
4580,陕西,汉宫词,李益,中唐,,绝句,28243,15274,陕西,汉中市,南郑区
4581,陕西,别李氏女子,刘长卿,中唐,,古风,16356,13340,陕西,汉中市,南郑区
4582,陕西,行路难,冯著,唐,,乐府曲辞,10859,13010,陕西,汉中市,南郑区
4583,陕西,送韦拾遗归嵩阳旧居序,梁肃,中唐,,文,1369966,17626,陕西,汉中市,南郑区
4640,陕西,送张殿丞吉甫知资阳,梅尧臣,北宋,,律诗,208452,28460,陕西,汉中市,南郑区
4361,陕西,改梁州为兴元府升洋州为望州诏,陆贽,中唐,,文,1369216,20898,陕西,汉中市,南郑区
4584,陕西,兴元贺吐蕃尚结赞抽军回归状,陆贽,中唐,,文,1369281,20898,陕西,汉中市,南郑区
4585,陕西,送魏正则擢第归江陵,武元衡,中唐,,律诗,37292,17734,陕西,汉中市,南郑区
4586,陕西,赠淮西贾兵马使,清江,唐,,律诗,47010,18017,陕西,汉中市,南郑区
7021,四川,四川总督惠龄奏报秋成九分湖南巡抚姜晟奏报秋成九分有馀诗以志慰,弘历,清,,律诗,1013690,60041,四川,绵阳市,游仙区
4587,陕西,故正议大夫守门下侍郎同中书门下平章事成纪县开国男赐紫金鱼袋赠太子太傅贞宪赵公神道碑铭,权德舆,中唐,,四言诗,1369722,15294,陕西,汉中市,南郑区
4588,陕西,王妣夫人宏农杨氏祔葬墓志铭,权德舆,中唐,,文,1369775,15294,陕西,汉中市,南郑区
4589,陕西,太中大夫守国子祭酒颍川县开国男赐紫金鱼袋赠户部尚书韩公行状,权德舆,中唐,,文,1369805,15294,陕西,汉中市,南郑区
4590,陕西,江西观察使韦公墓志铭,韩愈,中唐,,文,1370805,21679,陕西,汉中市,南郑区
4591,陕西,令狐相公频示新什早春南望遐想汉中因抒短章以寄情愫,刘禹锡,中唐,,律诗,17095,14603,陕西,汉中市,南郑区
4592,陕西,和西川李尚书汉州微月游房太尉西湖,刘禹锡,中唐,,律诗,17189,14603,陕西,汉中市,南郑区
4593,陕西,送令狐相公自仆射出镇南梁,刘禹锡,中唐,,排律,17448,14603,陕西,汉中市,南郑区
4594,陕西,韩十八侍御见示岳阳楼别窦司直诗因令属和重以自述故足成六十二韵,刘禹锡,中唐,,古风,17625,14603,陕西,汉中市,南郑区
4595,陕西,和浙西李大夫霜夜对月听小童吹觱篥歌依本韵,刘禹锡,中唐,,古风,17533,14603,陕西,汉中市,南郑区
4607,陕西,和野人殷潜之题筹笔驿十四韵,杜牧,唐,,排律,32313,17274,陕西,汉中市,南郑区
4608,陕西,赵真龄除右散骑常侍制,杜牧,唐,,文,1374747,17274,陕西,汉中市,南郑区
4609,陕西,罪言,杜牧,唐,,文,1374912,17274,陕西,汉中市,南郑区
4610,陕西,唐故江西观察使武阳公韦公遗爱碑,杜牧,唐,,文,1374915,17274,陕西,汉中市,南郑区
7022,四川,西安巡抚秦承恩四川总督福康安各报秋收九分有馀诗以志慰,弘历,清,,律诗,1014207,60041,四川,绵阳市,游仙区
4596,陕西,故荆南节度推官董府君墓志铭,刘禹锡,中唐,,文,1371627,14603,陕西,汉中市,南郑区
4597,陕西,沛国汉原庙铭,柳宗元,中唐,,四言诗,1371152,17578,陕西,汉中市,南郑区
4598,陕西,送邠宁独孤书记赴辟命序,柳宗元,中唐,,文,1371034,17578,陕西,汉中市,南郑区
4599,陕西,送郑尚书赴兴元,姚合,唐,,律诗,39963,14610,陕西,汉中市,南郑区
4600,陕西,酬乐天见忆兼伤仲远,元稹,中唐,,排律,6722,14615,陕西,汉中市,南郑区
3159,陕西,京兆府试进士策问,沈亚之,中唐,,文,1374510,17900,陕西,汉中市,南郑区
4601,陕西,为汉中宿宾撰其故府君行状,沈亚之,中唐,,文,1374584,17900,陕西,汉中市,南郑区
4602,陕西,唐故左神策军护军中尉兼左街功德使知内侍省事刘公神道碑铭,李德裕,唐,,文,1374069,16661,陕西,汉中市,南郑区
4603,陕西,天河阁到啼猿阁即事,顾非熊,唐,,律诗,45324,21686,陕西,汉中市,南郑区
4604,陕西,汉中城楼,崔觐,唐,,律诗,46326,21920,陕西,汉中市,南郑区
4605,陕西,鸿赋,崔陟,唐,,辞赋,1378465,,陕西,汉中市,南郑区
4613,陕西,西川座上听金五云唱歌,陈陶,唐,,古风,35098,21163,陕西,汉中市,南郑区
4614,陕西,送王棨序,陈黯,唐,,文,1375185,21168,陕西,汉中市,南郑区
4615,陕西,赠李绛司徒制,文宗皇帝,中唐,,文,1361729,16754,陕西,汉中市,南郑区
4616,陕西,授李宗闵中书侍郎平章事制,文宗皇帝,中唐,,文,1361738,16754,陕西,汉中市,南郑区
4617,陕西,授李固言门下侍郎平章事制,文宗皇帝,中唐,,文,1361751,16754,陕西,汉中市,南郑区
4618,陕西,授温造山南西道节度等使诏,文宗皇帝,中唐,,文,1361792,16754,陕西,汉中市,南郑区
4637,陕西,送胡学士赴益州漕,宋祁,北宋,,排律,105662,24788,陕西,汉中市,南郑区
4638,陕西,送杨学士益州路转运,余靖,北宋,,律诗,99496,22408,陕西,汉中市,南郑区
4619,陕西,为彭阳公兴元请寻医表,李商隐,唐,,文,1375258,16489,陕西,汉中市,南郑区
4620,陕西,上令狐相公状,李商隐,唐,,文,1375404,16489,陕西,汉中市,南郑区
4622,陕西,送封尚书节制兴元,薛逢,唐,,律诗,51597,19718,陕西,汉中市,南郑区
4623,陕西,七言美瓜沙僧献款诗二首,有孚,唐,,绝句,827475,16205,陕西,汉中市,南郑区
4624,陕西,送人赴职任褒中,罗隐,唐末,,律诗,37975,19207,陕西,汉中市,南郑区
4625,陕西,故太子太师致仕卢公神道碑,司空图,唐末,,文,1376303,14662,陕西,汉中市,南郑区
4626,陕西,沿汉东归,张乔,唐,,律诗,23135,15063,陕西,汉中市,南郑区
4627,陕西,咏史诗 汉中,胡曾,晚唐,,绝句,41365,19316,陕西,汉中市,南郑区
4628,陕西,本事诗序,孟启,唐,,文,1376423,14289,陕西,汉中市,南郑区
4629,陕西,请车驾还京表,王徽,晚唐,,文,1375877,18402,陕西,汉中市,南郑区
4630,陕西,登兴元城观烽火,唐彦谦,晚唐,,绝句,42301,13917,陕西,汉中市,南郑区
4631,陕西,册赠李茂庄太师文,钱珝,唐,,文,1376795,20816,陕西,汉中市,南郑区
4632,陕西,升华州为兴德府敕,昭宗皇帝,晚唐,,文,1362239,14685,陕西,汉中市,南郑区
4633,陕西,褒中即事,于武陵,唐末至五代,,律诗,4873,12637,陕西,汉中市,南郑区
4641,陕西,送李中舍袭之宰南郑,梅尧臣,北宋,,律诗,208456,28460,陕西,汉中市,南郑区
4082,陕西,送韩玉汝太博出守洋州,苏颂,北宋,,律诗,137652,29870,陕西,汉中市,南郑区
4642,陕西,郭圃送芜菁感成长句,张耒,北宋,,古风,110786,25820,陕西,汉中市,南郑区
4643,陕西,楚汉论,范浚,宋,,文,1242040,31353,陕西,汉中市,南郑区
4644,陕西,褒城新修县学记,苏时,宋,,文,1209089,87222,陕西,汉中市,南郑区
4645,陕西,重修山河堰记,杨绛,宋,,文,1258001,88980,陕西,汉中市,南郑区
4646,陕西,南郑马上作,陆游,南宋,,律诗,76774,34522,陕西,汉中市,南郑区
