ID,Poem Title,latitude,longitude,period,Dynasty of Poem,Keywords of Poem,author,region
1344811,蜀平上言,31.834942,105.714266,宋辽金西夏元,南宋,,钟会,四川
1352124,嘉刘道锡诏,31.834942,105.714266,宋辽金西夏元,南宋,,刘义隆,四川
1145451,平蜀曲赦,31.834942,105.714266,宋辽金西夏元,南宋,,宋太祖,四川
1377466,剑州刺史高隋谥议,31.834942,105.714266,宋辽金西夏元,南宋,,陈致雍,四川
1146011,大宋重修蛾眉山普贤寺碑铭,31.834942,105.714266,宋辽金西夏元,南宋,,徐铉,四川
1377518,为李后主与南汉后主第二书,31.834942,105.714266,宋辽金西夏元,南宋,,潘佑,四川
1377517,为李后主与南汉后主书,31.834942,105.714266,宋辽金西夏元,北宋,,潘佑,四川
1377398,唐临川府崇仁县地藏普安禅院碑铭,31.834942,105.714266,宋辽金西夏元,南宋,,任光,四川
829190,颂云门三句语并馀颂十二首,31.834942,105.714266,宋辽金西夏元,南宋,,缘密,四川
1377147,晋故竭诚匡定保乂功臣特进检校太保右金吾卫上将军兼御史大夫上柱国长沙郡开国公食邑一千八百户食实封一百户赠太傅罗公墓志铭,31.834942,105.714266,宋辽金西夏元,南宋,,殷鹏,四川
21560,书事,31.834942,105.714266,宋辽金西夏元,南宋,,何赞,四川
1362597,授李愚中书侍郎制,31.834942,105.714266,宋辽金西夏元,南宋,,后唐明宗,四川
1362579,授郑珏任圜中书侍郎制,31.834942,105.714266,宋辽金西夏元,南宋,,后唐明宗,四川
42207,伤张玖秀才,31.834942,105.714266,宋辽金西夏元,南宋,,唐求,四川
1376888,授郑璩等诸州剌史制,31.834942,105.714266,宋辽金西夏元,南宋,,薛廷圭,四川
21430,谢人惠十色花笺并棋子,31.834942,105.714266,宋辽金西夏元,南宋,,齐己,四川
21150,寄荆幕孙郎中,31.834942,105.714266,宋辽金西夏元,南宋,,齐己,四川
22057,绵竹山四十韵,31.834942,105.714266,宋辽金西夏元,南宋,,吴融,四川
21866,文德初闻车驾东游,31.834942,105.714266,宋辽金西夏元,南宋,,吴融,四川
826190,七言记德诗三十首谨献司徒相公,31.834942,105.714266,宋辽金西夏元,南宋,,崔致远,甘肃
1377536,谏伐李茂贞疏,31.834942,105.714266,宋辽金西夏元,南宋,,冯涓,四川
27588,送东宫贾正字之蜀,31.834942,105.714266,宋辽金西夏元,南宋,,李洞,四川
46090,己亥岁感事,31.834942,105.714266,宋辽金西夏元,南宋,,崔涂,四川
30373,题剑门,31.834942,105.714266,宋辽金西夏元,南宋,,李衍,四川
1376536,秋色赋,31.834942,105.714266,宋辽金西夏元,南宋,,黄滔,四川
1168661,治水劄子,32.228821,107.445367,宋辽金西夏元,南宋,,,
101796,范丞相生日,31.820447,108.412179,宋辽金西夏元,南宋,,,
1400418,送李景略游天磨,31.820447,108.412179,宋辽金西夏元,南宋,,,
1152812,四十二章经序,32.228821,107.445367,宋辽金西夏元,南宋,,,
1376325,剑门寄上路相公启,31.834942,105.714266,宋辽金西夏元,南宋,,胡曾,四川
23178,送蜀客,31.834942,105.714266,宋辽金西夏元,南宋,,张乔,四川
9785,和同年韦学士华下途中见寄,31.834942,105.714266,宋辽金西夏元,南宋,,韦庄,四川
29716,送友人游蜀,31.834942,105.714266,宋辽金西夏元,南宋,,许棠,四川
1377598,投盐铁裴郎中启,31.834942,105.714266,宋辽金西夏元,南宋,,罗隐,四川
38727,上冯使君山水障子,31.834942,105.714266,宋辽金西夏元,南宋,,贯休,四川
38429,到蜀与郑中丞相遇,31.834942,105.714266,宋辽金西夏元,南宋,,贯休,四川
38378,观地狱图,31.834942,105.714266,宋辽金西夏元,南宋,,贯休,四川
50624,咏子规,31.834942,105.714266,宋辽金西夏元,南宋,,蔡京,四川
20533,送友人游蜀,31.834942,105.714266,宋辽金西夏元,南宋,,许棠,四川
51616,送西川梁常侍之新筑龙山城并锡赉两州刺史及部落酋长等,31.834942,105.714266,宋辽金西夏元,南宋,,薛逢,四川
51613,题剑门先寄上西蜀杜司徒,31.834942,105.714266,宋辽金西夏元,南宋,,薛逢,四川
1376153,请筑罗城表,31.834942,105.714266,宋辽金西夏元,南宋,,高骈,四川
1375571,剑州重阳亭铭,31.834942,105.714266,宋辽金西夏元,南宋,,李商隐,四川
7275,思越中旧游寄友,31.834942,105.714266,近现代至当代,清末至民国,,方干,四川
50128,自蔚州南入真谷有似剑门因有归思,31.834942,105.714266,宋辽金西夏元,南宋,,雍陶,四川
50221,送裴璋还蜀因亦怀归,31.834942,105.714266,宋辽金西夏元,南宋,,雍陶,四川
1374934,燕将录,31.834942,105.714266,宋辽金西夏元,南宋,,杜牧,四川
32314,奉和门下相公送西川相公兼领相印出镇全蜀诗十八韵,31.834942,105.714266,宋辽金西夏元,南宋,,杜牧,四川
826862,沁园春,31.834942,105.714266,宋辽金西夏元,南宋,,王陆一,
826828,西灵观,31.834942,105.714266,宋辽金西夏元,南宋,,吕岩,四川
826775,东周诗,31.834942,105.714266,宋辽金西夏元,南宋,,无名氏,四川
830317,灵宝真一自然太上玄一真人颂一章,31.834942,105.714266,宋辽金西夏元,南宋,,无名氏,四川
39612,龙虎元旨歌,31.834942,105.714266,宋辽金西夏元,南宋,,青霞子,四川
18987,玩月诗,31.834942,105.714266,三国两晋南北朝,西晋,,曲龙山仙,四川
18986,玩月诗,31.834942,105.714266,三国两晋南北朝,西晋,,曲龙山仙,四川
18985,玩月诗,31.834942,105.714266,三国两晋南北朝,东晋,,曲龙山仙,四川
18984,玩月诗,31.834942,105.714266,三国两晋南北朝,东晋,,曲龙山仙,四川
39604,送太乙真君酒,31.834942,105.714266,三国两晋南北朝,南梁,,青城丈人,四川
47120,蜀中赠广上人,31.834942,105.714266,三国两晋南北朝,南梁,,章孝标,四川
47121,题上皇观,31.834942,105.714266,三国两晋南北朝,北魏,,章孝标,四川
1375086,南渎大江广源公庙记,31.834942,105.714266,三国两晋南北朝,南齐,,李景让,四川
1373774,赐石雄诏意,31.834942,105.714266,三国两晋南北朝,南梁,,李德裕,四川
51323,蜀路,31.834942,105.714266,三国两晋南北朝,南梁,,薛能,四川
30278,题剑门,31.834942,105.714266,三国两晋南北朝,南梁,,李衍,四川
1374146,德阳龟胜山道场记,31.834942,105.714266,三国两晋南北朝,西梁,,郑宗经,四川
44333,送李傅侍郎剑南行营,31.834942,105.714266,隋唐五代十国,隋末唐初,,贾岛,四川
44227,送穆少府知眉州,31.834942,105.714266,隋唐五代十国,初唐,,贾岛,四川
44287,喜雍陶至,31.834942,105.714266,隋唐五代十国,唐初,,贾岛,四川
6900,青云驿,31.834942,105.714266,隋唐五代十国,初唐,,元稹,四川
6516,使东川 惭问囚,31.834942,105.714266,隋唐五代十国,盛唐,,元稹,四川
39958,送杨尚书赴东川,31.834942,105.714266,隋唐五代十国,盛唐,,姚合,四川
34606,题自然观,31.834942,105.714266,隋唐五代十国,唐,,陆畅,四川
1372109,祭故东川卢大夫文,31.834942,105.714266,隋唐五代十国,唐,,李翱,四川
1524218,李参奉挽,31.820447,108.412179,隋唐五代十国,盛唐,,,
1375493,为柳圭上京兆公谢衣绢启,31.834942,105.714266,隋唐五代十国,唐,,李商隐,四川
1372049,送冯定序,31.834942,105.714266,隋唐五代十国,唐,,李翱,四川
1371292,祭姊夫崔使君简文,31.834942,105.714266,隋唐五代十国,盛唐,,柳宗元,四川
1371157,井铭,31.834942,105.714266,隋唐五代十国,唐,,柳宗元,四川
1371008,上严东川寄剑门铭启,31.834942,105.714266,隋唐五代十国,唐,,柳宗元,四川
1374129,驳张平叔粜盐法议,31.834942,105.714266,隋唐五代十国,唐,,韦处厚,四川
1371574,山南西道新修驿路记,31.834942,105.714266,隋唐五代十国,中唐,,刘禹锡,四川
1371959,大唐故纪国大长公主墓志铭,31.834942,105.714266,隋唐五代十国,唐,,吕温,四川
30051,送郑宥入蜀迎觐,31.834942,105.714266,隋唐五代十国,唐,,李端,四川
1371904,代李侍郎与山南严仆射书,31.834942,105.714266,隋唐五代十国,中唐,,吕温,四川
14394,太湖石,31.834942,105.714266,隋唐五代十国,中唐,,白居易,四川
14228,奉和思黯相公以李苏州所寄太湖石奇状绝伦因题二十韵见示兼呈梦得,31.834942,105.714266,隋唐五代十国,中唐,,白居易,四川
1369365,唐故剑州长史赠太仆少卿汝州刺史陇西李公神道碑铭,31.834942,105.714266,隋唐五代十国,唐,,郑云逵,四川
49641,南山有高树行赠李宗闵,31.834942,105.714266,隋唐五代十国,唐,,韩愈,四川
1370318,贺德音表,31.834942,105.714266,隋唐五代十国,唐,,夏侯盛,陕西
1375052,李愬高崇文配享次序议,31.834942,105.714266,隋唐五代十国,唐,,孙??,四川
1368652,三名臣论,31.834942,105.714266,隋唐五代十国,唐,,李翰,四川
1370051,贺收剑门表,31.834942,105.714266,隋唐五代十国,中唐,,杨于陵,四川
18899,送严十五郎之长安,31.834942,105.714266,隋唐五代十国,中唐,,戎昱,四川
18866,入剑门,31.834942,105.714266,隋唐五代十国,中唐,,戎昱,四川
48895,送故人归蜀,31.834942,105.714266,隋唐五代十国,唐,,韩翃,四川
45291,露青竹杖歌,31.834942,105.714266,明清时期,明,,顾况,四川
1368633,剑门山记,31.834942,105.714266,隋唐五代十国,中唐,,于邵,四川
1368610,送穆司法赴剑州序二首,31.834942,105.714266,隋唐五代十国,中唐,,于邵,四川
1368609,送穆司法赴剑州序二首,31.834942,105.714266,隋唐五代十国,中唐,,于邵,四川
1368525,为崔仆射谢许弟宽宣慰表,31.834942,105.714266,隋唐五代十国,中唐,,于邵,四川
1367239,授韦启左拾遗制,31.834942,105.714266,隋唐五代十国,中唐,,贾至,四川
44002,自蜀奉册命往朔方途中呈韦左相文部房尚书门下崔侍郎,31.834942,105.714266,隋唐五代十国,中唐,,贾至,四川
22544,入剑门作寄杜杨二郎中时二公并为杜元帅判官,31.834942,105.714266,隋唐五代十国,中唐,,岑参,四川
22537,送郭仆射节制剑南,31.834942,105.714266,隋唐五代十国,中唐,,岑参,四川
22534,送严黄门拜御史大夫再镇蜀川兼觐省,31.834942,105.714266,隋唐五代十国,中唐,,岑参,四川
22386,奉和相公发益昌,31.834942,105.714266,隋唐五代十国,唐,,岑参,四川
22470,送蜀郡李掾,31.834942,105.714266,宋辽金西夏元,北宋,,岑参,四川
1366492,唐赠太子少师崔公神道碑,31.834942,105.714266,宋辽金西夏元,北宋,,李华,四川
31683,草堂,31.834942,105.714266,宋辽金西夏元,北宋,,杜甫,四川
31771,鹿头山,31.834942,105.714266,宋辽金西夏元,北宋,,杜甫,四川
31650,剑门,31.834942,105.714266,宋辽金西夏元,北宋,,高其倬,
31653,哀江头,31.834942,105.714266,隋唐五代十国,唐,,杜甫,四川
31379,谒先主庙,31.834942,105.714266,隋唐五代十国,中唐,,杜甫,四川
31372,寄彭州高三十五使君适虢州岑二十七长史参三十韵,31.834942,105.714266,隋唐五代十国,唐,,杜甫,四川
30905,将赴荆南寄别李剑州,31.834942,105.714266,隋唐五代十国,五代,,杜甫,四川
31150,野老,31.834942,105.714266,三国两晋南北朝,后晋,,杜甫,四川
30765,严公厅宴同咏蜀道画图,31.834942,105.714266,隋唐五代十国,五代至宋初,,杜甫,四川
1366753,请复七圣谥号状,31.834942,105.714266,隋唐五代十国,五代末宋初,,颜真卿,四川
45598,同河南李少尹毕员外宅夜饮时洛阳告捷遂作春酒歌,31.834942,105.714266,宋辽金西夏元,闽国至宋初,,高适,四川
8758,句,31.834942,105.714266,宋辽金西夏元,唐末宋初,,庞籍,
1366635,告华岳文,31.44234,106.122822,宋辽金西夏元,北宋,,,
1365619,第三道,31.44234,106.122822,宋辽金西夏元,北宋,故道,,
1369138,三坟记,31.834942,105.714266,宋辽金西夏元,北宋,,李季卿,四川
31426,上后园山脚,31.834942,105.714266,隋唐五代十国,晚唐,,杜甫,四川
1366577,送郑五赴任新都序,31.834942,105.714266,宋辽金西夏元,金,,王维,四川
9361,送崔五太守,31.834942,105.714266,宋辽金西夏元,北宋,,王维,四川
1366897,剑阁赋,31.834942,105.714266,宋辽金西夏元,北宋,,李白,四川
26315,流夜郎半道承恩放还兼欣剋复之美书怀示息秀才,31.834942,105.714266,宋辽金西夏元,北宋,,李白,四川
26435,蜀道难,31.834942,105.714266,宋辽金西夏元,北宋,,阴铿,
1367084,陈潼关败亡形势疏,31.834942,105.714266,宋辽金西夏元,北宋,,高适,四川
28497,临别送张諲入蜀,31.834942,105.714266,宋辽金西夏元,北宋,,李颀,四川
24102,再使蜀道,31.834942,105.714266,宋辽金西夏元,北宋,,张说,四川
23940,侍宴隆庆池应制,31.834942,105.714266,宋辽金西夏元,北宋,,张说,四川
1377875,唐宣州刺史陶府君德政碑,31.834942,105.714266,宋辽金西夏元,北宋,,释灵廓,四川
1364552,申州司马王府君墓志,31.834942,105.714266,宋辽金西夏元,北宋,,陈子昂,四川
1365496,对成都令劝学判,31.834942,105.714266,宋辽金西夏元,北宋,故道,李乂,四川
1364120,三国论,31.834942,105.714266,宋辽金西夏元,北宋,,王勃,四川
8792,河阳桥代窦郎中佳人答杨中舍,31.834942,105.714266,宋辽金西夏元,北宋,,王勃,四川
8802,普安建阴题壁,31.834942,105.714266,宋辽金西夏元,北宋,,王勃,四川
827075,颂六十二首,31.834942,105.714266,宋辽金西夏元,北宋,,道世,四川
31876,秋夜宴临津郑明府宅,31.834942,105.714266,宋辽金西夏元,北宋,,杜审言,四川
27440,道,31.834942,105.714266,宋辽金西夏元,北宋,,李峤,四川
1363880,益州至真观主黎君碑,31.834942,105.714266,宋辽金西夏元,北宋,,卢照邻,四川
11598,赠益府群官,31.834942,105.714266,宋辽金西夏元,北宋,,卢照邻,四川
11525,大剑送别刘右史,31.834942,105.714266,宋辽金西夏元,北宋,,卢照邻,四川
42172,从军中行路难二首,31.834942,105.714266,宋辽金西夏元,北宋,,骆宾王,四川
42181,畴昔篇,31.834942,105.714266,宋辽金西夏元,北宋,,骆宾王,四川
42171,在江南赠宋五之问,31.834942,105.714266,宋辽金西夏元,北宋,,骆宾王,四川
11554,同临津纪明府孤雁,31.834942,105.714266,宋辽金西夏元,北宋,,卢照邻,四川
42143,饯郑安阳入蜀,31.834942,105.714266,宋辽金西夏元,北宋,,骆宾王,四川
1359821,授武士彟等子孙官诏,31.834942,105.714266,宋辽金西夏元,北宋,,高宗皇帝,四川
1359615,克高丽白岩城诏,31.834942,105.714266,宋辽金西夏元,北宋,,太宗皇帝,四川
1363505,唐故太子少保上柱国颍川定公碑,31.834942,105.714266,宋辽金西夏元,北宋,,于志宁,四川
1377781,上招抚巴蜀疏,31.834942,105.714266,宋辽金西夏元,北宋,,释道会,四川
18092,题剑门,31.834942,105.714266,宋辽金西夏元,北宋,,李衍,四川
1358615,诏豆卢绩,31.834942,105.714266,宋辽金西夏元,北宋,,杨坚,四川
1359040,策隋公九锡文,31.834942,105.714266,宋辽金西夏元,北宋,,李德林,四川
1356527,栗赋,31.834942,105.714266,宋辽金西夏元,北宋,,陆琼,四川
1358467,周大将军琅邪壮公司马裔墓志铭,31.834942,105.714266,宋辽金西夏元,北宋,,庾信,四川
1356423,东阳双林寺傅大士碑,31.834942,105.714266,宋辽金西夏元,北宋,,徐陵,四川
492715,蜀中为于仲文语,31.834942,105.714266,宋辽金西夏元,北宋,,无名氏,四川
491467,登板桥咏洲中独鹤诗,31.834942,105.714266,宋辽金西夏元,北宋,,萧纲,四川
491454,玄圃纳凉诗,31.834942,105.714266,宋辽金西夏元,北宋,,萧纲,四川
491058,陪徐仆射晚宴诗,31.834942,105.714266,宋辽金西夏元,北宋,,刘孝绰,四川
1355627,宋略总论,31.834942,105.714266,宋辽金西夏元,北宋,,裴子野,四川
1356840,饯南安王桢诏,31.834942,105.714266,宋辽金西夏元,北宋,,拓跋宏,四川
1363339,为李密檄洛州文,31.834942,105.714266,宋辽金西夏元,北宋,,祖君彦,四川
1373806,上尊号玉册文,32.228821,107.445367,宋辽金西夏元,北宋,,李德裕,甘肃
1356799,退师诏,31.834942,105.714266,宋辽金西夏元,北宋,,拓跋宏,四川
1357191,罪汝阴南安二王令,31.834942,105.714266,宋辽金西夏元,北宋,,文成文明冯后,四川
1357424,求追论勋封表,31.834942,105.714266,宋辽金西夏元,北宋,,源怀,四川
1353952,蒙山采铜启,31.834942,105.714266,宋辽金西夏元,北宋,,刘悛,四川
1353544,答杨公则启经略之宜,31.834942,105.714266,明清时期,明,,萧道成,四川
1352162,诏赐郭启玄家谷,31.834942,105.714266,隋唐五代十国,唐,,刘义隆,四川
1336758,晋纪总论,31.834942,105.714266,宋辽金西夏元,北宋,,干宝,四川
1349353,条诸葛亮五事,31.834942,105.714266,宋辽金西夏元,北宋,,郭冲,四川
1348795,已下各书引见篇名缺,31.834942,105.714266,宋辽金西夏元,北宋,,袁准,四川
1350299,为流人上表,31.834942,105.714266,宋辽金西夏元,北宋,,李苾,四川
1349641,叙行赋,31.834942,105.714266,宋辽金西夏元,北宋,,傅玄,陕西
1336837,剑阁铭,31.834942,105.714266,宋辽金西夏元,北宋,,孙桐生,甘肃
1336722,为石仲容与孙皓书,31.834942,105.714266,宋辽金西夏元,北宋,,孙楚,四川
1336595,魏都赋,31.834942,105.714266,宋辽金西夏元,北宋,,左思,四川
1336593,蜀都赋,31.834942,105.714266,宋辽金西夏元,北宋,,左思,四川
1345414,上言攻剑阁未，克宜走阴平道,31.834942,105.714266,宋辽金西夏元,北宋,,邓艾,四川
36875,幸蜀西至剑门,31.834942,105.714266,宋辽金西夏元,北宋,,李隆基,四川
1352129,又诏,31.834942,105.714266,宋辽金西夏元,北宋,,刘彧,陕西
1371154,剑门铭,31.834942,105.714266,宋辽金西夏元,宋,,李德裕,四川
1374068,剑门铭,31.834942,105.714266,宋辽金西夏元,宋,,李德裕,四川
