ID,Poem Title,latitude,longitude,period,Dynasty of Poem,Keywords of Poem,author,region,city,county,id_2
1339012,奏废昌邑王,31.920373,105.019587,明清时期,明,,杨敞,四川,绵阳市,梓潼县,8754
89835,杂兴,31.920373,105.019587,三国两晋南北朝,南梁,,刘克庄,四川,绵阳市,梓潼县,8755
32904,奉酬窦郎中早入省苦寒见寄,31.920373,105.019587,宋辽金西夏元,南宋,,杨巨源,四川,绵阳市,梓潼县,8756
88379,和吴教授投赠二首,31.920373,105.019587,宋辽金西夏元,南宋,,刘克庄,四川,绵阳市,梓潼县,8757
91113,品令 闻莺,31.920373,105.019587,宋辽金西夏元,宋,,刘辰翁,四川,绵阳市,梓潼县,8758
30356,杂曲歌辞,31.920373,105.019587,宋辽金西夏元,南宋,,李嶷,四川,绵阳市,梓潼县,8759
33649,宫词,31.920373,105.019587,宋辽金西夏元,宋,,宋白,陕西,绵阳市,梓潼县,8760
27926,溪晚凉,31.920373,105.019587,宋辽金西夏元,宋,,李贺,四川,绵阳市,梓潼县,8761
31966,齐安郡中偶题二首,31.920373,105.019587,宋辽金西夏元,宋,,杜牧,四川,绵阳市,梓潼县,8762
86255,冬至四绝,31.920373,105.019587,宋辽金西夏元,南宋,,刘克庄,四川,绵阳市,梓潼县,8763
102759,还程彦举诗卷,31.920373,105.019587,宋辽金西夏元,南宋,,吴儆,四川,绵阳市,梓潼县,8764
32019,洛中二首,31.920373,105.019587,宋辽金西夏元,南宋,,杜牧,四川,绵阳市,梓潼县,8765
16577,题书斋,31.920373,105.019587,宋辽金西夏元,南宋,,刘沧,四川,绵阳市,梓潼县,8766
101641,送孟世功,31.920373,105.019587,宋辽金西夏元,南宋,,吴芾,四川,绵阳市,梓潼县,8767
1164688,宋故南阳县君宇文夫人墓志铭,31.920373,105.019587,宋辽金西夏元,南宋,,吴执中,四川,绵阳市,梓潼县,8768
1174480,奏举人前陕州陕县尉常景可光禄寺丞奏举人前晋州赵城县令安寿可著作佐郎制,31.920373,105.019587,宋辽金西夏元,南宋,,苏颂,四川,绵阳市,梓潼县,8769
1174111,赐起复正议大夫知枢密院事安寿上第三表辞免起复恩命许终丧制允诏,31.920373,105.019587,宋辽金西夏元,南宋,,苏颂,四川,绵阳市,梓潼县,8770
1174091,赐起复正议大夫知枢密院事安寿上表辞免恩命不允诏,31.920373,105.019587,宋辽金西夏元,南宋,,苏颂,四川,绵阳市,梓潼县,8771
137642,送周尹郎中守梓潼,31.920373,105.019587,宋辽金西夏元,南宋,,苏颂,四川,绵阳市,梓潼县,8772
1173338,库部员外郎知临江军范君墓志铭,31.920373,105.019587,宋辽金西夏元,南宋,,曾巩,四川,绵阳市,梓潼县,8773
1170282,赐德妃苗氏等茶药诏,31.920373,105.019587,宋辽金西夏元,南宋,,王圭,四川,绵阳市,梓潼县,8774
1169942,祭梓潼神文,31.920373,105.019587,宋辽金西夏元,南宋,,王质,四川,绵阳市,梓潼县,8775
60513,霹雳,31.920373,105.019587,宋辽金西夏元,南宋,,文同,四川,绵阳市,梓潼县,8776
1166470,皇第三女封安寿公主制,31.920373,105.019587,宋辽金西夏元,南宋,,宋仁宗,四川,绵阳市,梓潼县,8777
1163574,皇从弟故推诚保顺翊戴功臣安静军节度使梓州管内观察处置等使金紫光禄大夫检校尚书右仆射使持节梓州诸军事梓州刺史兼御史大夫上柱国天水郡开国公食邑六千六百户食实封二千一百户赠太尉追封永嘉郡王墓志铭,31.920373,105.019587,宋辽金西夏元,南宋,,张方平,四川,绵阳市,梓潼县,8778
1160462,兵部郎中皇甫泌男称可将作监主簿制,31.920373,105.019587,宋辽金西夏元,南宋,,欧阳修,四川,绵阳市,梓潼县,8779
1160453,梓潼县主簿宋文质可国子监丞致仕制,31.920373,105.019587,宋辽金西夏元,南宋,,欧阳修,四川,绵阳市,梓潼县,8780
1157680,王侍读启,31.920373,105.019587,宋辽金西夏元,南宋,,宋祁,四川,绵阳市,梓潼县,8781
1155898,吕士龙可卫尉少卿制,31.920373,105.019587,明清时期,明,,胡宿,四川,绵阳市,梓潼县,8782
1153874,颍州莲华漏铭,31.920373,105.019587,明清时期,明,,夏竦,四川,绵阳市,梓潼县,8783
193329,八月梓州奏广化寺池莲五茎各开二花,31.920373,105.019587,明清时期,明,,夏竦,四川,绵阳市,梓潼县,8784
1147868,蛇赋,31.920373,105.019587,宋辽金西夏元,南宋,,吴淑,四川,绵阳市,梓潼县,8785
1376489,授刘崇望东川节度使制,31.920373,105.019587,宋辽金西夏元,南宋,,吴融,四川,绵阳市,梓潼县,8786
39299,梓潼岁暮,31.920373,105.019587,宋辽金西夏元,南宋,,郑谷,四川,绵阳市,梓潼县,8787
8920,谒梓潼张恶子庙,31.920373,105.019587,宋辽金西夏元,南宋,,王铎,四川,绵阳市,梓潼县,8788
1376609,祭司勋孙郎中,31.920373,105.019587,宋辽金西夏元,南宋,,黄滔,四川,绵阳市,梓潼县,8789
1360842,答颜真卿贺皇帝即位批,31.44234,106.122822,宋辽金西夏元,南宋,,,,,,8790
1362093,授高璩剑南东川节度使制,31.920373,105.019587,宋辽金西夏元,南宋,,懿宗皇帝,四川,绵阳市,梓潼县,8791
826640,上亭驿,31.920373,105.019587,宋辽金西夏元,南宋,,罗隐,四川,绵阳市,梓潼县,8792
28955,留赠畏之,31.920373,105.019587,宋辽金西夏元,南宋,,李商隐,四川,绵阳市,梓潼县,8793
28936,赴职梓潼留别畏之员外同年,31.920373,105.019587,宋辽金西夏元,南宋,,李商隐,四川,绵阳市,梓潼县,8794
1375906,龙多山记,31.920373,105.019587,宋辽金西夏元,南宋,,孙樵,四川,绵阳市,梓潼县,8795
1375905,梓潼移江记,31.920373,105.019587,宋辽金西夏元,南宋,,孙樵,四川,绵阳市,梓潼县,8796
1375119,岭南节度使韦公神道碑,31.920373,105.019587,宋辽金西夏元,南宋,,萧邺,四川,绵阳市,梓潼县,8797
1374386,授卢商东川节度使制,31.920373,105.019587,宋辽金西夏元,南宋,,封敖,四川,绵阳市,梓潼县,8798
1146028,大宋故尚书户部郎中王君墓志铭,31.920373,105.019587,宋辽金西夏元,南宋,,徐铉,四川,绵阳市,梓潼县,8799
1361966,雨灾减放税钱德音,31.920373,105.019587,宋辽金西夏元,南宋,,武宗皇帝,四川,绵阳市,梓潼县,8800
1375488,为山南薛从事谢辟启,31.920373,105.019587,宋辽金西夏元,南宋,,李商隐,四川,绵阳市,梓潼县,8801
1375574,道士胡君新井碣铭,31.920373,105.019587,明清时期,明,,李商隐,四川,绵阳市,梓潼县,8802
28708,留赠畏之,31.920373,105.019587,宋辽金西夏元,南宋,,李商隐,四川,绵阳市,梓潼县,8803
28707,留赠畏之,31.920373,105.019587,宋辽金西夏元,南宋,,李商隐,四川,绵阳市,梓潼县,8804
28645,张恶子庙,31.920373,105.019587,宋辽金西夏元,南宋,,李商隐,四川,绵阳市,梓潼县,8805
1374921,唐故宣州观察使御史大夫韦公墓志铭,31.920373,105.019587,宋辽金西夏元,南宋,,杜牧,四川,绵阳市,梓潼县,8806
1375746,好道庙记,31.920373,105.019587,宋辽金西夏元,南宋,,段成式,四川,绵阳市,梓潼县,8807
1374002,丞相邹平公新置资福院记,31.920373,105.019587,宋辽金西夏元,南宋,,李德裕,四川,绵阳市,梓潼县,8808
1372474,弹奏山南西道两税外草状,31.920373,105.019587,宋辽金西夏元,南宋,,元稹,四川,绵阳市,梓潼县,8809
493727,送修武郑主簿纠郡梓潼兼寄王舍人八韵,31.920373,105.019587,宋辽金西夏元,南宋,,徐铉,四川,绵阳市,梓潼县,8810
7737,从蜀后主幸秦川上梓潼山,31.920373,105.019587,宋辽金西夏元,南宋,,王仁裕,四川,绵阳市,梓潼县,8811
32976,戏柳棠,31.920373,105.019587,宋辽金西夏元,南宋,,杨汝士,四川,绵阳市,梓潼县,8812
1361491,招谕剑南诸州诏,31.920373,105.019587,宋辽金西夏元,南宋,,宪宗皇帝,四川,绵阳市,梓潼县,8813
1361466,授李逢吉剑南节度使制,31.920373,105.019587,宋辽金西夏元,南宋,,宪宗皇帝,四川,绵阳市,梓潼县,8814
39939,送任畹及第归蜀中觐亲,31.920373,105.019587,宋辽金西夏元,南宋,,姚合,四川,绵阳市,梓潼县,8815
1371219,先君石表阴先友记,31.920373,105.019587,宋辽金西夏元,南宋,,柳宗元,四川,绵阳市,梓潼县,8816
1371029,大理评事杨君文集后序,31.920373,105.019587,宋辽金西夏元,南宋,,柳宗元,四川,绵阳市,梓潼县,8817
1371621,唐故宣歙池等州都团练观察处置使宣州刺史兼御史中丞赠左散骑常侍王公神道碑,31.920373,105.019587,宋辽金西夏元,南宋,,刘禹锡,四川,绵阳市,梓潼县,8818
17326,寄和东川杨尚书慕巢兼寄西川继之二公近从弟兄情分偏睦早忝游旧因成是诗,31.920373,105.019587,宋辽金西夏元,南宋,,刘禹锡,四川,绵阳市,梓潼县,8819
1371894,代李侍郎论兵表,31.920373,105.019587,宋辽金西夏元,南宋,,吕温,四川,绵阳市,梓潼县,8820
14923,哭王质夫,31.920373,105.019587,宋辽金西夏元,南宋,,白居易,四川,绵阳市,梓潼县,8821
13172,赠僧五首 清闲上人,31.920373,105.019587,宋辽金西夏元,宋,,白居易,四川,绵阳市,梓潼县,8822
31462,冬狩行,31.920373,105.019587,宋辽金西夏元,南宋,,杜甫,四川,绵阳市,梓潼县,8823
10536,端居感怀,31.920373,105.019587,宋辽金西夏元,南宋,,韦应物,四川,绵阳市,梓潼县,8824
1372217,贺捉获刘辟等表,31.920373,105.019587,宋辽金西夏元,南宋,,张仲素,四川,绵阳市,梓潼县,8825
1362641,赐孟知祥诏,31.920373,105.019587,宋辽金西夏元,南宋,,后唐明宗,四川,绵阳市,梓潼县,8826
1374278,唐义成军节度郑滑颍等州观察处置等使金紫光禄大夫检校尚书右仆射使持节滑州诸军事兼滑州刺史御史大夫上柱国袭封密国公食邑三千户高公德政碑,31.920373,105.019587,宋辽金西夏元,南宋,,崔郾,四川,绵阳市,梓潼县,8827
1377548,武德军节度使徐延琼德政碑,31.920373,105.019587,宋辽金西夏元,南宋,,郑艺,四川,绵阳市,梓潼县,8828
1372191,银青光禄大夫检校礼部尚书使持节梓州诸军事兼梓州刺史御史大夫充剑南东川节度副大使知节度事管内观察处置静戎军等使上柱国长乐县开国公食邑一千五百户赠吏部尚书冯公神道碑铭,31.920373,105.019587,宋辽金西夏元,南宋,,王起,四川,绵阳市,梓潼县,8829
1179661,劾孙抃奏,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,8830
1178793,南康郡王墓志铭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,8831
1298087,大理少卿直宝谟阁杨公墓志铭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,8832
1298016,太孺人赐冠帔黎氏墓志铭,32.228821,107.445367,宋辽金西夏元,南宋,,,,,,8833
1298941,故事,32.228821,107.445367,宋辽金西夏元,南宋,,孙梦观,,,,8834
1373562,浔阳岁暮送徐十九景威游潞府序,31.920373,105.019587,宋辽金西夏元,南宋,,苻载,四川,绵阳市,梓潼县,8835
1369717,唐故剑南东川节度副大使知节度事管内支度营田观察处置静戎军等使光禄大夫检校尚书左仆射使持节梓州诸军事兼梓州刺史御史大夫郑国公赠司空严公神道碑铭,31.920373,105.019587,宋辽金西夏元,南宋,,权德舆,四川,绵阳市,梓潼县,8836
1369716,唐故剑南东川节度副大使知节度事管内支度营田观察处置等使正议大夫持节梓州诸军事守梓州刺史兼御史大夫护军赐紫金鱼袋赠礼部尚书卢公神道碑铭,31.920373,105.019587,宋辽金西夏元,南宋,,权德舆,四川,绵阳市,梓潼县,8837
10585,忆玉箫,31.920373,105.019587,宋辽金西夏元,南宋,,韦皋,四川,绵阳市,梓潼县,8838
1368335,授杜济东川防禦使制,31.920373,105.019587,宋辽金西夏元,南宋,,常衮,四川,绵阳市,梓潼县,8839
31710,桃竹杖引赠章留后,31.920373,105.019587,宋辽金西夏元,南宋,,杜甫,四川,绵阳市,梓潼县,8840
31072,诸将五首,31.920373,105.019587,宋辽金西夏元,南宋,,陆世楷,,绵阳市,梓潼县,8841
30764,严中丞枉驾见过,31.920373,105.019587,宋辽金西夏元,南宋,,杜甫,四川,绵阳市,梓潼县,8842
1367412,梓潼神鼎赋,31.920373,105.019587,宋辽金西夏元,南宋,,卢庾,四川,绵阳市,梓潼县,8843
1367201,唐江州冲阳观碑,31.920373,105.019587,明清时期,明,,李湜,四川,绵阳市,梓潼县,8844
1364067,梓潼南江泛舟序,31.920373,105.019587,宋辽金西夏元,南宋,,王勃,四川,绵阳市,梓潼县,8845
8793,临江二首,31.920373,105.019587,宋辽金西夏元,南宋,,王勃,四川,绵阳市,梓潼县,8846
1363304,三日赋,31.920373,105.019587,宋辽金西夏元,南宋,,王绩,四川,绵阳市,梓潼县,8847
18091,幸秦川上梓潼山,31.920373,105.019587,宋辽金西夏元,南宋,,李衍,四川,绵阳市,梓潼县,8848
1356342,与徐陵书荐方圆,31.920373,105.019587,宋辽金西夏元,南宋,,周弘让,四川,绵阳市,梓潼县,8849
1355007,与湘东王书,31.920373,105.019587,宋辽金西夏元,南宋,,萧纶,四川,绵阳市,梓潼县,8850
1358395,周使持节大将军广化郡开国公丘乃敦崇传,31.920373,105.019587,宋辽金西夏元,南宋,,庾信,四川,绵阳市,梓潼县,8851
1354757,丹阳尹传序,31.920373,105.019587,宋辽金西夏元,南宋,,萧绎,四川,绵阳市,梓潼县,8852
492370,时人为元颐元钦语,31.920373,105.019587,明清时期,明,,无名氏,四川,绵阳市,梓潼县,8853
1354516,移市教,31.920373,105.019587,宋辽金西夏元,宋末元初,,萧纲,四川,绵阳市,梓潼县,8854
1346323,诏免庾纯官,31.920373,105.019587,宋辽金西夏元,南宋,,晋武帝,四川,绵阳市,梓潼县,8855
1356165,高僧传论,31.920373,105.019587,宋辽金西夏元,南宋,,释慧皎,,绵阳市,梓潼县,8856
1356159,高僧传论,31.920373,105.019587,宋辽金西夏元,宋,,释慧皎,,绵阳市,梓潼县,8857
491057,和湘东王理讼诗,31.920373,105.019587,宋辽金西夏元,宋,,刘孝绰,四川,绵阳市,梓潼县,8858
1355554,梁故侍中司徒骠骑将军始兴忠武王碑,31.920373,105.019587,宋辽金西夏元,南宋,,徐勉,四川,绵阳市,梓潼县,8859
1336850,齐敬皇后哀策文,31.920373,105.019587,明清时期,明,,谢朓,四川,绵阳市,梓潼县,8860
1355195,齐明帝哀策文,31.920373,105.019587,明清时期,明,,沈约,四川,绵阳市,梓潼县,8861
1355200,尚书右仆射范云墓志铭,31.920373,105.019587,宋辽金西夏元,宋末元初,,沈约,四川,绵阳市,梓潼县,8862
1837,八咏诗,31.920373,105.019587,宋辽金西夏元,南宋,,沈约,四川,绵阳市,梓潼县,8863
1355368,沈氏述祖德碑,31.920373,105.019587,宋辽金西夏元,南宋,,沈麟士,四川,绵阳市,梓潼县,8864
1349248,广汉城谶,31.920373,105.019587,宋辽金西夏元,南宋,,谯周,四川,绵阳市,梓潼县,8865
10893,发襄阳后却寄公安人,31.920373,105.019587,宋辽金西夏元,南宋,,包佶,四川,绵阳市,梓潼县,8866
1336860,祭古冢文,31.920373,105.019587,宋辽金西夏元,宋末元初,,谢惠连,四川,绵阳市,梓潼县,8867
489136,送东阳太守诗,31.920373,105.019587,宋辽金西夏元,宋,,殷仲文,四川,绵阳市,梓潼县,8868
1357899,授寇谦之为内宫太真太宝九州真师诰,31.920373,105.019587,宋辽金西夏元,宋,,李谱文,四川,绵阳市,梓潼县,8869
1351101,闲游赞,31.920373,105.019587,宋辽金西夏元,南宋,,戴逵,四川,绵阳市,梓潼县,8870
1347790,保母砖志,31.920373,105.019587,宋辽金西夏元,南宋,,王献之,四川,绵阳市,梓潼县,8871
1349594,请旌表故梓潼太守周虓疏,31.920373,105.019587,宋辽金西夏元,南宋,,谢玄,四川,绵阳市,梓潼县,8872
489571,五月长斋诗,31.920373,105.019587,宋辽金西夏元,南宋,,支遁,四川,绵阳市,梓潼县,8873
861,答兄平原诗,31.920373,105.019587,宋辽金西夏元,南宋,故道,陆云,四川,绵阳市,梓潼县,8874
1163105,对手诏一道,32.228821,107.445367,宋辽金西夏元,宋末元初,,,,,,8875
1349349,议原庾纯,31.920373,105.019587,明清时期,明,,刘斌,四川,绵阳市,梓潼县,8876
1344825,与太傅司马宣王书,31.920373,105.019587,明清时期,明,,王凌,四川,绵阳市,梓潼县,8877
1344260,论孝武,31.920373,105.019587,宋辽金西夏元,宋末元初,,曹丕,四川,绵阳市,梓潼县,8878
1345701,立汉中王上表汉帝,31.920373,105.019587,宋辽金西夏元,宋末元初,,马超,四川,绵阳市,梓潼县,8879
1341551,风俗通义佚文卷一,31.920373,105.019587,宋辽金西夏元,宋末元初,,应劭,四川,绵阳市,梓潼县,8880
1343044,太尉陈球碑,31.920373,105.019587,宋辽金西夏元,宋末元初,,蔡邕,四川,绵阳市,梓潼县,8881
1342938,对诏问灾异八事,31.920373,105.019587,宋辽金西夏元,金,,蔡邕,陕西,绵阳市,梓潼县,8882
1343800,益州太守高眹修周公礼殿记,31.920373,105.019587,宋辽金西夏元,宋末元初,,阙名,四川,绵阳市,梓潼县,8883
1338577,册免薛宣,31.920373,105.019587,宋辽金西夏元,元,,汉成帝,四川,绵阳市,梓潼县,8884
1339614,蜀王本纪,31.920373,105.019587,宋辽金西夏元,元,,扬雄,四川,绵阳市,梓潼县,8885
1339033,劾奏赵广汉,31.920373,105.019587,宋辽金西夏元,元,,萧望之,四川,绵阳市,梓潼县,8886
11985,偶书五首,31.920373,105.019587,宋辽金西夏元,元,,司空图,四川,绵阳市,梓潼县,8887
101788,题汤宰山居,31.920373,105.019587,宋辽金西夏元,元,,吴芾,四川,绵阳市,梓潼县,8888
1338432,诛霍禹等诏,31.920373,105.019587,明清时期,元末明初,,汉宣帝,四川,绵阳市,梓潼县,8889
1339924,上言廉丹史熊调发状,31.920373,105.019587,明清时期,元末明初,,冯英,四川,绵阳市,梓潼县,8890
13334,同诸客携酒早看樱桃花,31.920373,105.019587,明清时期,明,,白居易,四川,绵阳市,梓潼县,8891
12513,会二同年,31.920373,105.019587,明清时期,明,,白居易,四川,绵阳市,梓潼县,8892
18943,送僧法和,31.920373,105.019587,明清时期,明,,戎昱,四川,绵阳市,梓潼县,8893
14615,初出蓝田路作,31.920373,105.019587,明清时期,元末明初,,白居易,四川,绵阳市,梓潼县,8894
18817,幽恨诗,31.920373,105.019587,明清时期,元末明初,,安邑坊女,四川,绵阳市,梓潼县,8895
12516,会昌元年春五绝句 病后喜过刘家,31.920373,105.019587,明清时期,元末明初,,白居易,四川,绵阳市,梓潼县,8896
100891,又登碧云亭感怀三十首,31.920373,105.019587,明清时期,元末明初,,吴芾,四川,绵阳市,梓潼县,8897
18281,直指大丹歌,31.920373,105.019587,明清时期,元末明初,,吕岩,四川,绵阳市,梓潼县,8898
